customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer,days_since_last_order,is_churned_customer,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
LO-17170,Lori Olson,Corporate,West,2015-02-06,2017-12-28,5,644.35,150.1712,34,128.87,True,2,False,2,5,644.35,4,2,1,421,Potential Loyalists
LP-17080,Liz Pelletier,Consumer,West,2014-06-24,2017-11-20,4,756.606,110.7813,39,189.1515,True,40,False,40,4,756.606,3,1,1,311,Potential Loyalists
LP-17095,Liz Preis,Consumer,South,2016-06-06,2017-12-21,7,3653.399,338.44539999999995,52,521.9141428571428,True,9,False,9,7,3653.399,4,3,3,433,Champions
LR-16915,Lena Radford,Consumer,West,2014-08-08,2017-12-04,6,5142.892,535.4764,64,857.1486666666666,True,26,False,26,6,5142.892,4,2,4,424,Potential Loyalists
LR-17035,Lisa Ryan,Corporate,East,2014-09-07,2017-08-20,5,1879.306,-382.8079,44,375.8612,True,132,True,132,5,1879.306,2,2,2,222,Lost / Low Value
LS-16945,Linda Southworth,Corporate,East,2015-04-25,2017-07-05,6,2845.27,-318.77369999999996,51,474.21166666666664,True,178,True,178,6,2845.27,2,2,3,223,Lost / Low Value
LS-16975,Lindsay Shagiari,Home Office,West,2014-10-20,2017-12-10,9,2988.674,262.63669999999996,63,332.0748888888889,True,20,False,20,9,2988.674,4,4,3,443,Champions
LS-17200,Luke Schmidt,Corporate,Central,2014-10-18,2017-09-25,6,1010.2560000000001,244.197,54,168.376,True,96,True,96,6,1010.2560000000001,2,2,1,221,Lost / Low Value
LS-17230,Lycoris Saunders,Consumer,East,2014-01-06,2015-11-14,3,368.88000000000005,39.1952,16,122.96000000000002,True,777,True,777,3,368.88000000000005,1,1,1,111,Lost / Low Value
LS-17245,Lynn Smith,Consumer,Central,2014-10-16,2017-11-26,6,1008.1360000000001,348.3584,47,168.02266666666668,True,34,False,34,6,1008.1360000000001,3,2,1,321,Potential Loyalists
LT-16765,Larry Tron,Consumer,West,2014-09-01,2017-12-04,3,329.876,59.036,8,109.95866666666666,True,26,False,26,3,329.876,4,1,1,411,Potential Loyalists
LT-17110,Liz Thompson,Consumer,West,2014-06-01,2017-11-26,8,2936.252,320.973,63,367.0315,True,34,False,34,8,2936.252,3,4,3,343,Champions
LW-16825,Laurel Workman,Corporate,South,2014-05-30,2017-10-03,5,2238.061,32.5767,50,447.61220000000003,True,88,False,88,5,2238.061,2,2,2,222,Lost / Low Value
LW-16990,Lindsay Williams,Corporate,West,2016-05-05,2017-11-27,6,3230.308,662.8339000000001,38,538.3846666666667,True,33,False,33,6,3230.308,3,2,3,323,Potential Loyalists
LW-17125,Liz Willingham,Consumer,East,2014-09-11,2017-06-08,3,1259.04,192.6312,15,419.68,True,205,True,205,3,1259.04,1,1,2,112,Lost / Low Value
LW-17215,Luke Weiss,Consumer,West,2014-09-12,2017-12-09,7,5420.514,837.2411,59,774.3591428571428,True,21,False,21,7,5420.514,4,3,4,434,Champions
MA-17560,Matt Abelman,Home Office,Central,2014-08-08,2017-10-27,11,4299.161,1240.2266,117,390.8328181818182,True,64,False,64,11,4299.161,3,4,4,344,Champions
MA-17995,Michelle Arnett,Home Office,East,2014-09-20,2017-06-27,6,2453.284,280.7822,42,408.8806666666667,True,186,True,186,6,2453.284,1,2,3,123,Lost / Low Value
MB-17305,Maria Bertelson,Consumer,East,2014-08-08,2017-11-12,10,1548.702,212.425,63,154.8702,True,48,False,48,10,1548.702,3,4,2,342,Loyal Customers
MB-18085,Mick Brown,Consumer,East,2014-01-05,2017-11-16,7,1428.231,117.8057,39,204.033,True,44,False,44,7,1428.231,3,3,2,332,Loyal Customers
MC-17275,Marc Crier,Consumer,South,2014-09-08,2017-10-15,8,2725.982,461.0014,54,340.74775,True,76,False,76,8,2725.982,2,4,3,243,At Risk
MC-17425,Mark Cousins,Corporate,South,2014-05-30,2016-11-26,5,4432.138,1802.3903,48,886.4276,True,399,True,399,5,4432.138,1,2,4,124,Lost / Low Value
MC-17575,Matt Collins,Consumer,East,2014-12-02,2017-12-03,8,1303.893,210.7493,40,162.986625,True,27,False,27,8,1303.893,4,4,2,442,Loyal Customers
MC-17590,Matt Collister,Corporate,East,2014-05-20,2017-11-09,6,2426.067,288.98409999999996,47,404.3445,True,51,False,51,6,2426.067,3,3,3,333,Champions
MC-17605,Matt Connell,Corporate,Central,2014-03-19,2017-09-09,8,2258.192,195.4486,60,282.274,True,112,True,112,8,2258.192,2,4,3,243,At Risk
MC-17635,Matthew Clasen,Corporate,Central,2014-11-28,2017-06-24,4,795.154,-247.94350000000003,33,198.7885,True,189,True,189,4,795.154,1,1,1,111,Lost / Low Value
MC-17845,Michael Chen,Consumer,South,2014-07-05,2017-12-29,7,3805.714,698.4174,45,543.6734285714285,True,1,False,1,7,3805.714,4,3,4,434,Champions
MC-18100,Mick Crebagga,Consumer,Central,2014-06-18,2017-11-19,10,2218.98,-64.1668,73,221.898,True,41,False,41,10,2218.98,3,4,2,342,Loyal Customers
MC-18130,Mike Caudle,Corporate,South,2014-09-19,2016-12-26,5,1581.9979999999998,121.7565,34,316.39959999999996,True,369,True,369,5,1581.9979999999998,1,2,2,122,Lost / Low Value
MD-17350,Maribeth Dona,Consumer,South,2014-11-05,2017-09-04,7,3766.382,-241.94999999999996,64,538.0545714285714,True,117,True,117,7,3766.382,2,3,3,233,At Risk
MD-17860,Michael Dominguez,Corporate,Central,2014-12-02,2017-11-24,5,1204.91,-4.040300000000002,45,240.98200000000003,True,36,False,36,5,1204.91,3,2,2,322,Potential Loyalists
ME-17320,Maria Etezadi,Home Office,South,2014-01-06,2017-11-18,10,10663.728000000001,1859.4695,82,1066.3728,True,42,False,42,10,10663.728000000001,3,4,4,344,Champions
ME-17725,Max Engle,Consumer,West,2014-07-12,2017-12-02,8,1908.4532,77.81280000000001,46,238.55665,True,28,False,28,8,1908.4532,4,4,2,442,Loyal Customers
ME-18010,Michelle Ellison,Corporate,West,2014-07-21,2017-09-29,4,1256.944,107.3604,15,314.236,True,92,True,92,4,1256.944,2,1,2,212,Lost / Low Value
MF-17665,Maureen Fritzler,Corporate,East,2014-12-30,2016-11-04,5,937.039,-341.52650000000006,36,187.4078,True,421,True,421,5,937.039,1,2,1,121,Lost / Low Value
MF-18250,Monica Federle,Corporate,West,2014-09-15,2017-12-23,5,1758.3,456.86080000000004,38,351.65999999999997,True,7,False,7,5,1758.3,4,2,2,422,Potential Loyalists
MG-17650,Matthew Grinstein,Home Office,East,2014-08-09,2017-12-01,7,3785.276,341.898,57,540.7537142857143,True,29,False,29,7,3785.276,4,3,3,433,Champions
MG-17680,Maureen Gastineau,Home Office,East,2014-10-22,2017-09-29,4,2350.188,25.888599999999972,25,587.547,True,92,True,92,4,2350.188,2,1,3,213,Lost / Low Value
MG-17695,Maureen Gnade,Consumer,East,2014-12-26,2016-06-23,3,1342.282,-398.79319999999996,23,447.4273333333333,True,555,True,555,3,1342.282,1,1,2,112,Lost / Low Value
MG-17875,Michael Grace,Home Office,East,2014-02-23,2017-09-05,5,1242.8329999999999,-470.7684,23,248.56659999999997,True,116,True,116,5,1242.8329999999999,2,2,2,222,Lost / Low Value
MG-17890,Michael Granlund,Home Office,East,2014-12-29,2017-09-22,9,776.384,171.7372,35,86.26488888888889,True,99,True,99,9,776.384,2,4,1,241,At Risk
MG-18145,Mike Gockenbach,Consumer,East,2014-03-29,2017-10-07,4,3061.543,-93.603,42,765.38575,True,84,False,84,4,3061.543,2,1,3,213,Lost / Low Value
MG-18205,Mitch Gastineau,Corporate,South,2017-04-10,2017-04-10,1,16.739,-1.2453,8,16.739,False,264,True,264,1,16.739,1,1,1,111,Lost / Low Value
MH-17290,Marc Harrigan,Home Office,West,2014-04-26,2017-09-02,6,2394.025,28.761200000000038,55,399.00416666666666,True,119,True,119,6,2394.025,2,3,3,233,At Risk
MH-17440,Mark Haberlin,Corporate,East,2014-02-04,2016-12-19,4,400.016,61.428599999999996,25,100.004,True,376,True,376,4,400.016,1,1,1,111,Lost / Low Value
MH-17455,Mark Hamilton,Consumer,South,2014-07-11,2017-10-06,8,2456.1820000000002,484.77330000000006,45,307.02275000000003,True,85,False,85,8,2456.1820000000002,2,4,3,243,At Risk
MH-17620,Matt Hagelstein,Corporate,West,2015-12-05,2017-07-28,4,1252.8,122.3612,19,313.2,True,155,True,155,4,1252.8,2,1,2,212,Lost / Low Value
MH-17785,Maya Herman,Corporate,East,2014-05-27,2017-09-23,7,2203.7780000000002,238.5614,42,314.82542857142863,True,98,True,98,7,2203.7780000000002,2,3,2,232,At Risk
MH-18025,Michelle Huthwaite,Consumer,West,2014-07-08,2017-11-11,5,2984.948,476.9032,31,596.9896,True,49,False,49,5,2984.948,3,2,3,323,Potential Loyalists
MH-18115,Mick Hernandez,Home Office,East,2016-08-23,2017-12-25,9,5503.093,170.9746,79,611.4547777777777,True,5,False,5,9,5503.093,4,4,4,444,Champions
MJ-17740,Max Jones,Consumer,West,2015-06-09,2017-12-08,7,6320.746,1054.5529000000001,50,902.9637142857143,True,22,False,22,7,6320.746,4,3,4,434,Champions
MK-17905,Michael Kennedy,Corporate,East,2014-11-18,2017-12-02,8,2302.368,-405.3559,73,287.796,True,28,False,28,8,2302.368,4,4,3,443,Champions
MK-18160,Mike Kennedy,Consumer,South,2014-12-19,2017-05-04,4,1031.602,227.83380000000002,43,257.9005,True,240,True,240,4,1031.602,1,1,1,111,Lost / Low Value
ML-17395,Marina Lichtenstein,Corporate,West,2014-02-14,2017-10-22,9,2722.843,684.9162,72,302.5381111111111,True,69,False,69,9,2722.843,3,4,3,343,Champions
ML-17410,Maris LaWare,Consumer,East,2014-11-14,2017-11-06,6,2921.5,-76.17550000000003,51,486.9166666666667,True,54,False,54,6,2921.5,3,3,3,333,Champions
ML-17755,Max Ludwig,Home Office,South,2016-08-04,2017-12-01,7,2071.9139999999998,409.51120000000003,53,295.9877142857143,True,29,False,29,7,2071.9139999999998,4,3,2,432,Loyal Customers
ML-18040,Michelle Lonsdale,Corporate,West,2017-03-26,2017-10-12,3,742.082,138.71620000000001,18,247.36066666666667,True,79,False,79,3,742.082,2,1,1,211,Lost / Low Value
ML-18265,Muhammed Lee,Consumer,West,2015-05-31,2017-09-21,2,162.232,42.6648,7,81.116,True,100,True,100,2,162.232,2,1,1,211,Lost / Low Value
MM-17260,Magdelene Morse,Consumer,East,2014-05-28,2017-07-15,4,1314.023,178.402,17,328.50575,True,168,True,168,4,1314.023,2,1,2,212,Lost / Low Value
MM-17920,Michael Moore,Consumer,West,2014-01-13,2017-12-23,11,3794.0800000000004,82.12499999999997,68,344.91636363636366,True,7,False,7,11,3794.0800000000004,4,4,4,444,Champions
MM-18055,Michelle Moray,Consumer,West,2014-04-11,2017-10-30,8,2749.881,-520.3443,73,343.735125,True,61,False,61,8,2749.881,3,4,3,343,Champions
MM-18280,Muhammed MacIntyre,Corporate,Central,2014-01-20,2017-10-06,9,775.414,58.8916,32,86.1571111111111,True,85,False,85,9,775.414,2,4,1,241,At Risk
MN-17935,Michael Nguyen,Consumer,Central,2014-02-16,2017-11-26,6,2477.946,290.8227,36,412.991,True,34,False,34,6,2477.946,3,3,3,333,Champions
MO-17500,Mary O'Rourke,Consumer,East,2014-11-28,2017-10-19,4,922.487,59.357699999999994,15,230.62175,True,72,False,72,4,922.487,3,1,1,311,Potential Loyalists
MO-17800,Meg O'Connel,Home Office,East,2015-09-17,2017-09-17,8,1687.0269999999998,169.34369999999998,49,210.87837499999998,True,104,True,104,8,1687.0269999999998,2,4,2,242,At Risk
MO-17950,Michael Oakman,Consumer,Central,2015-04-02,2017-07-03,2,154.288,-82.0074,14,77.144,True,180,True,180,2,154.288,2,1,1,211,Lost / Low Value
MP-17470,Mark Packer,Home Office,East,2014-03-30,2016-01-11,7,3206.132,600.2873,77,458.01885714285714,True,719,True,719,7,3206.132,1,3,3,133,At Risk
MP-17965,Michael Paige,Corporate,East,2015-04-18,2017-10-19,9,3983.6420000000003,638.1563,62,442.6268888888889,True,72,False,72,9,3983.6420000000003,3,4,4,344,Champions
MP-18175,Mike Pelletier,Home Office,West,2014-03-28,2017-12-14,9,5087.92,226.4529,78,565.3244444444445,True,16,False,16,9,5087.92,4,4,4,444,Champions
MR-17545,Mathew Reese,Home Office,East,2014-09-03,2017-08-27,4,639.178,162.9363,29,159.7945,True,125,True,125,4,639.178,2,1,1,211,Lost / Low Value
MS-17365,Maribeth Schnelling,Consumer,Central,2014-09-09,2017-04-01,10,7443.6900000000005,844.9354999999998,105,744.369,True,273,True,273,10,7443.6900000000005,1,4,4,144,At Risk
MS-17530,MaryBeth Skach,Consumer,West,2014-11-04,2016-10-22,4,475.65599999999995,84.0268,21,118.91399999999999,True,434,True,434,4,475.65599999999995,1,1,1,111,Lost / Low Value
MS-17710,Maurice Satty,Consumer,West,2014-03-24,2016-11-12,6,1613.402,247.4348,48,268.9003333333333,True,413,True,413,6,1613.402,1,3,2,132,At Risk
MS-17770,Maxwell Schwartz,Consumer,East,2014-07-04,2017-08-31,9,3144.678,280.85839999999996,73,349.40866666666665,True,121,True,121,9,3144.678,2,4,3,243,At Risk
MS-17830,Melanie Seite,Consumer,Central,2014-01-09,2016-10-04,4,370.348,19.431199999999997,14,92.587,True,452,True,452,4,370.348,1,1,1,111,Lost / Low Value
MS-17980,Michael Stewart,Corporate,Central,2014-06-30,2017-12-04,6,855.116,55.226,49,142.51933333333332,True,26,False,26,6,855.116,4,3,1,431,Loyal Customers
MT-17815,Meg Tillman,Consumer,West,2015-11-06,2017-11-11,6,2890.139,509.0068,31,481.68983333333335,True,49,False,49,6,2890.139,3,3,3,333,Champions
MT-18070,Michelle Tran,Home Office,West,2014-09-25,2017-06-10,4,1319.4498,-23.676300000000005,44,329.86245,True,203,True,203,4,1319.4498,1,1,2,112,Lost / Low Value
MV-17485,Mark Van Huff,Consumer,South,2014-01-20,2017-12-03,9,1560.05,189.0258,52,173.33888888888887,True,27,False,27,9,1560.05,4,4,2,442,Loyal Customers
MV-18190,Mike Vittorini,Consumer,East,2014-01-30,2017-12-11,7,1734.574,273.8582,37,247.79628571428572,True,19,False,19,7,1734.574,4,3,2,432,Loyal Customers
MW-18220,Mitch Webber,Consumer,East,2014-08-25,2017-12-13,7,5341.900000000001,1238.422,51,763.1285714285715,True,17,False,17,7,5341.900000000001,4,3,4,434,Champions
MW-18235,Mitch Willingham,Corporate,South,2014-05-21,2017-11-16,2,5253.876,1665.516,13,2626.938,True,44,False,44,2,5253.876,3,1,4,314,Potential Loyalists
MY-17380,Maribeth Yedwab,Corporate,West,2015-10-26,2017-12-01,7,2254.285,319.1211,49,322.0407142857143,True,29,False,29,7,2254.285,4,3,2,432,Loyal Customers
MY-18295,Muhammed Yedwab,Corporate,Central,2014-04-28,2017-10-20,11,4152.696,-371.7111,89,377.5178181818182,True,71,False,71,11,4152.696,3,4,4,344,Champions
MZ-17335,Maria Zettner,Home Office,West,2015-11-08,2017-11-30,4,593.606,85.01910000000001,11,148.4015,True,30,False,30,4,593.606,4,1,1,411,Potential Loyalists
MZ-17515,Mary Zewe,Corporate,West,2014-04-04,2017-03-23,6,2564.906,787.7503,39,427.4843333333333,True,282,True,282,6,2564.906,1,3,3,133,At Risk
NB-18580,Nicole Brennan,Corporate,East,2014-09-26,2014-10-22,2,273.87199999999996,24.788800000000002,7,136.93599999999998,True,1165,True,1165,2,273.87199999999996,1,1,1,111,Lost / Low Value
NB-18655,Nona Balk,Corporate,Central,2014-12-05,2017-12-11,9,1972.599,117.6429,64,219.17766666666665,True,19,False,19,9,1972.599,4,4,2,442,Loyal Customers
NC-18340,Nat Carroll,Consumer,Central,2014-03-30,2017-05-20,5,2461.404,580.3075,54,492.2808,True,224,True,224,5,2461.404,1,2,3,123,Lost / Low Value
NC-18415,Nathan Cano,Consumer,South,2014-05-03,2017-11-19,6,2218.9900000000002,-2204.8072,38,369.8316666666667,True,41,False,41,6,2218.9900000000002,3,3,2,332,Loyal Customers
NC-18535,Nick Crebassa,Corporate,Central,2014-07-23,2017-12-24,7,8241.739,1314.758,64,1177.3912857142857,True,6,False,6,7,8241.739,4,3,4,434,Champions
NC-18625,Noah Childs,Corporate,West,2014-10-29,2017-06-09,5,1821.742,-359.02099999999996,29,364.34839999999997,True,204,True,204,5,1821.742,1,2,2,122,Lost / Low Value
ND-18370,Natalie DeCherney,Consumer,South,2014-01-13,2017-12-03,9,4326.139,353.64549999999997,63,480.6821111111111,True,27,False,27,9,4326.139,4,4,4,444,Champions
ND-18460,Neil Ducich,Corporate,South,2014-02-06,2017-06-30,6,2893.455,443.33680000000004,36,482.2425,True,183,True,183,6,2893.455,2,3,3,233,At Risk
NF-18385,Natalie Fritzler,Consumer,South,2014-02-11,2017-10-12,7,8322.826,-1695.9714,52,1188.9751428571428,True,79,False,79,7,8322.826,2,3,4,234,At Risk
NF-18475,Neil Französisch,Home Office,Central,2014-03-14,2016-07-23,4,377.16200000000003,85.92779999999999,13,94.29050000000001,True,525,True,525,4,377.16200000000003,1,1,1,111,Lost / Low Value
NF-18595,Nicole Fjeld,Home Office,East,2014-04-19,2017-09-07,7,2031.472,388.2131,55,290.2102857142857,True,114,True,114,7,2031.472,2,3,2,232,At Risk
NG-18355,Nat Gilpin,Corporate,East,2014-11-24,2017-11-12,5,1869.58,313.63349999999997,45,373.916,True,48,False,48,5,1869.58,3,2,2,322,Potential Loyalists
NG-18430,Nathan Gelder,Consumer,East,2014-11-24,2017-11-12,5,1395.9379999999999,217.0893,41,279.1876,True,48,False,48,5,1395.9379999999999,3,2,2,322,Potential Loyalists
NH-18610,Nicole Hansen,Corporate,Central,2014-03-02,2017-06-24,7,2673.29,760.1666,52,381.8985714285714,True,189,True,189,7,2673.29,1,3,3,133,At Risk
NK-18490,Neil Knudson,Home Office,West,2015-05-28,2017-10-21,7,572.048,121.2177,51,81.72114285714285,True,70,False,70,7,572.048,3,3,1,331,Loyal Customers
NL-18310,Nancy Lomonaco,Home Office,West,2014-10-31,2017-11-02,4,1418.0900000000001,343.6381,44,354.52250000000004,True,58,False,58,4,1418.0900000000001,3,1,2,312,Potential Loyalists
NM-18445,Nathan Mautz,Home Office,East,2014-02-08,2017-07-23,7,6459.344,2751.6848999999997,44,922.7634285714286,True,160,True,160,7,6459.344,2,3,4,234,At Risk
NM-18520,Neoma Murray,Consumer,West,2015-09-08,2017-04-30,10,2161.979,788.9525000000001,60,216.19789999999998,True,244,True,244,10,2161.979,1,4,2,142,At Risk
NP-18325,Naresj Patel,Consumer,South,2014-05-13,2017-12-05,6,5529.62,1208.8890000000001,77,921.6033333333334,True,25,False,25,6,5529.62,4,3,4,434,Champions
NP-18670,Nora Paige,Consumer,Central,2015-02-27,2017-11-02,5,3908.402,514.6002,46,781.6804,True,58,False,58,5,3908.402,3,2,4,324,Potential Loyalists
NP-18685,Nora Pelletier,Home Office,East,2014-03-07,2016-11-19,6,1228.698,514.5017,23,204.78300000000002,True,406,True,406,6,1228.698,1,3,2,132,At Risk
NP-18700,Nora Preis,Consumer,West,2014-09-05,2017-08-14,7,7903.1825,631.2282,63,1129.0260714285714,True,138,True,138,7,7903.1825,2,3,4,234,At Risk
NR-18550,Nick Radford,Consumer,Central,2014-06-07,2017-06-03,5,2367.277,-25.148799999999966,37,473.4554,True,210,True,210,5,2367.277,1,2,3,123,Lost / Low Value
NS-18505,Neola Schneider,Consumer,Central,2016-11-24,2017-12-24,4,2575.863,-12.303999999999997,52,643.96575,True,6,False,6,4,2575.863,4,1,3,413,Potential Loyalists
NS-18640,Noel Staavos,Corporate,Central,2014-06-25,2017-07-09,13,2964.823,-234.7714,113,228.0633076923077,True,174,True,174,13,2964.823,2,4,3,243,At Risk
NW-18400,Natalie Webber,Consumer,West,2014-06-21,2017-07-11,7,7234.014,1023.123,78,1033.4305714285715,True,172,True,172,7,7234.014,2,3,4,234,At Risk
NZ-18565,Nick Zandusky,Home Office,East,2014-08-02,2017-10-06,9,2488.31,402.4236,77,276.4788888888889,True,85,False,85,9,2488.31,2,4,3,243,At Risk
ON-18715,Odella Nelson,Corporate,Central,2014-09-13,2016-11-15,9,1567.52,-5.88900000000001,58,174.1688888888889,True,410,True,410,9,1567.52,1,4,2,142,At Risk
OT-18730,Olvera Toch,Consumer,West,2015-04-20,2017-10-26,5,3818.624,-925.1203,51,763.7248,True,65,False,65,5,3818.624,3,2,4,324,Potential Loyalists
PA-19060,Pete Armstrong,Home Office,Central,2014-05-17,2017-09-18,6,729.408,225.8588,27,121.568,True,103,True,103,6,729.408,2,3,1,231,At Risk
PB-18805,Patrick Bzostek,Home Office,West,2015-11-20,2017-12-05,3,740.356,229.2257,54,246.78533333333334,True,25,False,25,3,740.356,4,1,1,411,Potential Loyalists
PB-19105,Peter Bühler,Consumer,Central,2014-11-15,2017-11-03,4,688.324,218.15970000000002,18,172.081,True,57,False,57,4,688.324,3,1,1,311,Potential Loyalists
PB-19150,Philip Brown,Consumer,West,2014-07-14,2017-09-24,8,1456.95,280.6606,54,182.11875,True,97,True,97,8,1456.95,2,4,2,242,At Risk
PB-19210,Phillip Breyer,Corporate,Central,2014-11-23,2016-02-11,2,132.738,21.897000000000002,10,66.369,True,688,True,688,2,132.738,1,1,1,111,Lost / Low Value
PC-18745,Pamela Coakley,Corporate,West,2014-12-31,2017-12-28,4,1832.064,272.685,22,458.016,True,2,False,2,4,1832.064,4,1,2,412,Potential Loyalists
PC-19000,Pauline Chand,Home Office,West,2014-04-08,2015-08-01,2,1061.488,-184.3364,18,530.744,True,882,True,882,2,1061.488,1,1,1,111,Lost / Low Value
PF-19120,Peter Fuller,Consumer,West,2014-05-05,2015-09-17,4,9062.864,-614.2943000000001,75,2265.716,True,835,True,835,4,9062.864,1,1,4,114,Lost / Low Value
PF-19165,Philip Fox,Consumer,Central,2014-09-20,2017-06-17,6,2770.0,196.87389999999996,34,461.6666666666667,True,196,True,196,6,2770.0,1,3,3,133,At Risk
PF-19225,Phillip Flathmann,Consumer,West,2016-06-26,2017-09-07,5,2206.1279999999997,591.3118000000001,32,441.22559999999993,True,114,True,114,5,2206.1279999999997,2,2,2,222,Lost / Low Value
PG-18820,Patrick Gardner,Consumer,West,2014-05-09,2017-11-24,13,3086.907,137.46130000000002,83,237.45438461538464,True,36,False,36,13,3086.907,3,4,3,343,Champions
PG-18895,Paul Gonzalez,Consumer,Central,2014-05-11,2017-11-03,9,1987.164,334.5163,61,220.796,True,57,False,57,9,1987.164,3,4,2,342,Loyal Customers
PH-18790,Patricia Hirasaki,Home Office,South,2017-10-21,2017-10-21,1,729.648,47.8878,6,729.648,False,70,False,70,1,729.648,3,1,1,311,Potential Loyalists
PJ-18835,Patrick Jones,Corporate,South,2014-05-28,2017-11-21,8,1220.09,442.1355,46,152.51125,True,39,False,39,8,1220.09,3,4,2,342,Loyal Customers
PJ-19015,Pauline Johnson,Consumer,West,2014-04-07,2017-08-18,7,1824.2340000000002,682.9979000000001,25,260.60485714285716,True,134,True,134,7,1824.2340000000002,2,3,2,232,At Risk
PK-18910,Paul Knutson,Home Office,East,2014-04-04,2016-09-03,2,1441.152,-798.705,14,720.576,True,483,True,483,2,1441.152,1,1,2,112,Lost / Low Value
PK-19075,Pete Kriz,Consumer,Central,2014-11-11,2017-12-21,12,8646.934,2038.2676000000001,107,720.5778333333333,True,9,False,9,12,8646.934,4,4,4,444,Champions
PL-18925,Paul Lucas,Home Office,Central,2014-11-01,2017-12-15,5,239.481,-0.7527000000000026,29,47.8962,True,15,False,15,5,239.481,4,2,1,421,Potential Loyalists
PM-18940,Paul MacIntyre,Consumer,Central,2014-05-04,2016-12-09,3,1405.402,157.8768,16,468.46733333333333,True,386,True,386,3,1405.402,1,1,2,112,Lost / Low Value
PM-19135,Peter McVee,Home Office,Central,2015-12-19,2017-11-09,4,4115.662,526.7537,36,1028.9155,True,51,False,51,4,4115.662,3,1,4,314,Potential Loyalists
PN-18775,Parhena Norris,Home Office,East,2015-08-07,2017-11-30,8,1467.152,192.0396,47,183.394,True,30,False,30,8,1467.152,4,4,2,442,Loyal Customers
PO-18850,Patrick O'Brill,Consumer,East,2014-11-02,2017-12-26,11,7473.8282,38.47569999999996,91,679.4389272727273,True,4,False,4,11,7473.8282,4,4,4,444,Champions
PO-18865,Patrick O'Donnell,Consumer,Central,2014-03-23,2017-12-30,7,2493.214,437.8533,54,356.1734285714286,True,0,False,0,7,2493.214,4,3,3,433,Champions
PO-19180,Philisse Overcash,Home Office,Central,2015-08-11,2017-07-23,9,4893.043,1155.4331,65,543.6714444444444,True,160,True,160,9,4893.043,2,4,4,244,At Risk
PO-19195,Phillina Ober,Home Office,Central,2014-01-04,2017-10-05,5,1056.858,-49.70089999999999,32,211.3716,True,86,False,86,5,1056.858,2,2,1,221,Lost / Low Value
PP-18955,Paul Prost,Home Office,South,2014-08-26,2017-09-24,10,7252.608,1495.0854,138,725.2608,True,97,True,97,10,7252.608,2,4,4,244,At Risk
PR-18880,Patrick Ryan,Consumer,West,2014-09-05,2017-11-24,5,1840.178,247.6226,43,368.03560000000004,True,36,False,36,5,1840.178,3,2,2,322,Potential Loyalists
PS-18760,Pamela Stobb,Consumer,West,2014-06-15,2017-09-14,6,2181.479,-134.441,75,363.5798333333333,True,107,True,107,6,2181.479,2,3,2,232,At Risk
PS-18970,Paul Stevenson,Home Office,Central,2014-04-15,2017-10-22,8,1278.639,198.5099,52,159.829875,True,69,False,69,8,1278.639,3,4,2,342,Loyal Customers
PS-19045,Penelope Sewall,Home Office,South,2014-12-20,2017-05-08,7,6843.634,1742.7296999999999,47,977.662,True,236,True,236,7,6843.634,1,3,4,134,At Risk
PT-19090,Pete Takahito,Consumer,Central,2014-09-12,2017-10-20,4,160.572,-20.0508,19,40.143,True,71,False,71,4,160.572,3,1,1,311,Potential Loyalists
PV-18985,Paul Van Hugh,Home Office,West,2014-07-12,2017-10-02,5,2876.046,434.52840000000003,52,575.2092,True,89,False,89,5,2876.046,2,2,3,223,Lost / Low Value
PW-19030,Pauline Webber,Corporate,South,2014-05-16,2017-11-14,10,3454.916,803.8169,48,345.4916,True,46,False,46,10,3454.916,3,4,3,343,Champions
PW-19240,Pierre Wener,Consumer,West,2014-11-18,2016-09-22,7,3922.4150000000004,1290.354,39,560.345,True,464,True,464,7,3922.4150000000004,1,3,4,134,At Risk
QJ-19255,Quincy Jones,Corporate,Central,2014-03-17,2017-12-05,9,6108.338,1203.6768,61,678.7042222222221,True,25,False,25,9,6108.338,4,4,4,444,Champions
RA-19285,Ralph Arnett,Consumer,East,2014-12-13,2017-12-25,9,2617.906,546.0882,58,290.8784444444444,True,5,False,5,9,2617.906,4,4,3,443,Champions
RA-19885,Ruben Ausman,Corporate,West,2014-04-08,2017-11-17,7,3832.314,1292.8656,53,547.4734285714286,True,43,False,43,7,3832.314,3,3,4,334,Champions
RA-19915,Russell Applegate,Consumer,Central,2014-06-30,2017-12-18,9,4793.543,304.8673,75,532.6158888888889,True,12,False,12,9,4793.543,4,4,4,444,Champions
RA-19945,Ryan Akin,Consumer,West,2014-08-29,2017-10-30,5,1686.9225,-445.695,27,337.3845,True,61,False,61,5,1686.9225,3,2,2,322,Potential Loyalists
RB-19330,Randy Bradley,Consumer,East,2014-11-17,2017-10-23,2,1008.1959999999999,-164.40619999999998,16,504.09799999999996,True,68,False,68,2,1008.1959999999999,3,1,1,311,Potential Loyalists
RB-19360,Raymond Buch,Consumer,East,2016-04-01,2017-09-25,6,15117.339,6976.0959,71,2519.5565,True,96,True,96,6,15117.339,2,3,4,234,At Risk
