customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer
SH-20635,Stefanie Holloman,Corporate,South,2014-12-16,2015-11-26,2,2096.392,260.6258,16,1048.196,True
SJ-20125,Sanjit Jacobs,Home Office,East,2015-09-22,2017-09-26,12,3949.656,144.1189,104,329.138,True
SJ-20215,Sarah Jordon,Consumer,Central,2015-02-09,2017-12-01,6,1341.036,-23.5137,35,223.506,True
SJ-20500,Shirley Jackson,Consumer,Central,2014-08-31,2017-04-21,5,1318.776,68.09629999999999,30,263.7552,True
SK-19990,Sally Knutson,Consumer,East,2016-11-28,2017-12-22,3,883.409,168.7933,19,294.4696666666667,True
SL-20155,Sara Luxemburg,Home Office,South,2014-09-21,2017-10-21,7,3053.012,527.9715,30,436.14457142857145,True
SM-20005,Sally Matthias,Consumer,East,2014-11-23,2016-11-04,4,244.49399999999997,-26.5927,26,61.12349999999999,True
SM-20320,Sean Miller,Home Office,South,2014-03-18,2017-10-12,5,25043.05,-1980.7393,50,5008.61,True
SM-20905,Susan MacKendrick,Consumer,East,2016-05-03,2016-05-03,1,1043.041,-237.2885,20,1043.041,False
SM-20950,Suzanne McNair,Corporate,South,2014-09-29,2017-12-05,12,5563.392,581.5741999999999,94,463.616,True
SN-20560,Skye Norling,Home Office,West,2015-06-18,2017-09-10,6,1860.418,-716.8565000000001,67,310.06966666666665,True
SN-20710,Steve Nguyen,Home Office,Central,2014-05-06,2017-10-12,7,3127.9592,481.74989999999997,89,446.85131428571424,True
SO-20335,Sean O'Donnell,Consumer,South,2015-10-11,2017-12-01,6,2602.5755,-81.0858,52,433.76258333333334,True
SP-20545,Sibella Parks,Corporate,East,2014-10-13,2017-02-06,6,1306.086,-118.77570000000001,43,217.681,True
SP-20620,Stefania Perrino,Corporate,East,2014-09-08,2017-11-13,9,5440.319,-270.42819999999995,77,604.4798888888889,True
SP-20650,Stephanie Phelps,Corporate,West,2014-04-16,2016-12-09,9,1872.4360000000001,268.4782,71,208.04844444444447,True
SP-20860,Sung Pak,Corporate,East,2014-12-15,2017-10-12,10,4282.94,566.7226,80,428.294,True
SP-20920,Susan Pistek,Consumer,West,2014-11-22,2017-10-21,6,3990.689,14.692400000000003,57,665.1148333333333,True
SR-20425,Sharelle Roach,Home Office,West,2014-06-14,2017-12-22,5,3233.481,-3333.9144,34,646.6962000000001,True
SR-20740,Steven Roelle,Home Office,East,2014-02-20,2017-06-17,8,4345.8859999999995,1990.4243999999999,50,543.2357499999999,True
SS-20140,Saphhira Shifley,Corporate,East,2014-11-23,2017-12-15,8,1324.028,332.3487,86,165.5035,True
SS-20410,Shahid Shariari,Consumer,West,2014-05-30,2017-09-11,6,3056.8070000000002,-1010.9738,46,509.4678333333334,True
SS-20515,Shirley Schmidt,Home Office,South,2014-07-14,2016-08-26,3,613.4,199.93449999999999,36,204.46666666666667,True
SS-20590,Sonia Sunley,Consumer,West,2014-08-05,2016-10-24,6,418.49,135.5401,17,69.74833333333333,True
SS-20875,Sung Shariari,Consumer,Central,2014-12-14,2017-09-01,5,964.636,-75.586,39,192.9272,True
ST-20530,Shui Tom,Consumer,East,2014-02-14,2017-08-27,7,433.34000000000003,84.4419,33,61.90571428571429,True
SU-20665,Stephanie Ulpright,Home Office,South,2015-12-05,2017-12-10,7,2595.364,763.4719,61,370.76628571428574,True
SV-20365,Seth Vernon,Consumer,East,2014-01-11,2017-09-20,10,11470.949999999999,1199.4242,109,1147.0949999999998,True
SV-20785,Stewart Visinsky,Consumer,West,2014-04-12,2017-02-13,9,4105.305,485.0272,91,456.14500000000004,True
SV-20815,Stuart Van,Corporate,Central,2015-05-04,2017-10-15,4,1271.0900000000001,199.6502,24,317.77250000000004,True
SV-20935,Susan Vittorini,Consumer,East,2016-03-19,2017-12-28,8,1903.491,106.8912,66,237.936375,True
SW-20245,Scot Wooten,Consumer,West,2014-07-20,2017-10-10,7,1085.078,-19.60620000000001,33,155.01114285714286,True
SW-20275,Scott Williamson,Consumer,South,2014-03-10,2017-11-30,6,1966.65,332.8725,28,327.77500000000003,True
SW-20350,Sean Wendt,Home Office,Central,2016-04-09,2017-07-21,3,1019.044,95.8383,25,339.6813333333333,True
SW-20455,Shaun Weien,Consumer,South,2015-06-22,2017-07-21,7,2921.544,793.6548,18,417.3634285714285,True
SW-20755,Steven Ward,Corporate,East,2014-11-02,2016-07-14,2,758.6959999999999,68.2416,27,379.34799999999996,True
SZ-20035,Sam Zeldin,Home Office,West,2014-09-07,2017-11-25,11,3625.329,366.43030000000005,69,329.57536363636365,True
TA-21385,Tom Ashbrook,Home Office,East,2014-09-12,2017-10-22,4,14595.62,4703.7883,36,3648.905,True
TB-21055,Ted Butterfield,Consumer,East,2016-06-17,2017-09-02,5,1467.881,390.2113,66,293.57620000000003,True
TB-21175,Thomas Boland,Corporate,Central,2014-12-08,2017-11-02,4,3589.296,829.1635,36,897.324,True
TB-21190,Thomas Brumley,Home Office,South,2014-12-27,2017-11-11,4,816.1740000000001,179.0038,23,204.04350000000002,True
TB-21250,Tim Brockman,Consumer,East,2014-12-08,2017-01-15,7,1602.376,260.6155,74,228.91085714285714,True
TB-21280,Toby Braunhardt,Consumer,East,2014-06-21,2016-05-26,6,2198.45,490.9567,35,366.4083333333333,True
TB-21355,Todd Boyes,Corporate,East,2016-01-25,2017-08-06,5,834.328,268.967,44,166.8656,True
TB-21400,Tom Boeckenhauer,Consumer,West,2014-01-21,2017-06-11,7,9133.99,2798.3689,55,1304.8557142857142,True
TB-21520,Tracy Blumstein,Consumer,East,2014-10-17,2017-09-14,9,4737.486,-1603.0451,85,526.3873333333333,True
TB-21595,Troy Blackwell,Consumer,Central,2014-02-18,2017-03-20,5,1387.559,-136.4091,29,277.5118,True
TB-21625,Trudy Brown,Consumer,Central,2014-08-06,2017-11-30,9,2797.668,379.882,60,310.85200000000003,True
TC-20980,Tamara Chand,Corporate,West,2014-11-07,2016-11-26,5,19052.218,8981.323900000001,42,3810.4436,True
TC-21145,Theresa Coyne,Corporate,East,2017-09-15,2017-09-15,1,1038.26,265.5332,17,1038.26,False
TC-21295,Toby Carlisle,Consumer,West,2014-10-14,2017-12-03,8,4266.812,606.3727,63,533.3515,True
TC-21475,Tony Chapman,Home Office,South,2014-11-22,2017-07-30,9,1244.976,119.104,45,138.33066666666667,True
TC-21535,Tracy Collins,Home Office,South,2014-11-03,2017-12-26,7,742.5580000000001,217.933,28,106.0797142857143,True
TD-20995,Tamara Dahlen,Consumer,East,2014-05-19,2017-11-23,9,1434.5480000000002,88.1897,67,159.39422222222225,True
TG-21310,Toby Gnade,Consumer,West,2015-03-09,2017-01-27,5,3058.372,682.1704,30,611.6744,True
TG-21640,Trudy Glocke,Consumer,West,2014-03-31,2017-09-07,4,2074.661,365.7205,50,518.66525,True
TH-21100,Thea Hendricks,Consumer,West,2014-09-27,2017-01-20,5,2422.824,-135.2125,29,484.5648,True
TH-21115,Thea Hudgings,Corporate,East,2014-09-23,2017-11-02,4,2942.772,-252.5539,29,735.693,True
TH-21235,Tiffany House,Corporate,Central,2014-11-04,2017-09-04,8,1022.201,92.729,40,127.775125,True
TH-21550,Tracy Hopkins,Home Office,East,2014-04-05,2017-10-19,7,4234.0960000000005,-571.9678,44,604.8708571428572,True
TM-21010,Tamara Manning,Consumer,West,2014-02-21,2017-09-18,8,2955.2259999999997,573.3013,67,369.40324999999996,True
TM-21490,Tony Molinari,Consumer,Central,2017-03-30,2017-08-22,3,1094.6779999999999,292.52099999999996,12,364.8926666666666,True
TN-21040,Tanja Norvell,Home Office,West,2014-10-10,2017-10-01,7,3130.221,-692.0452,48,447.17442857142856,True
TP-21130,Theone Pippenger,Consumer,East,2015-04-14,2017-12-22,9,4454.0560000000005,1129.1261,55,494.8951111111112,True
TP-21415,Tom Prescott,Consumer,West,2015-11-28,2017-09-17,5,5329.0048,-1087.3898,39,1065.80096,True
TP-21565,Tracy Poddar,Corporate,West,2015-03-01,2017-01-14,4,1936.6399999999999,139.22869999999995,48,484.15999999999997,True
TR-21325,Toby Ritter,Consumer,East,2014-12-01,2017-06-20,5,675.9419999999999,220.36440000000002,22,135.18839999999997,True
TS-21085,Thais Sissman,Consumer,West,2015-07-19,2017-01-07,2,4.833,-3.3156,4,2.4165,True
TS-21160,Theresa Swint,Corporate,East,2014-04-23,2016-08-13,6,2163.6240000000003,260.87440000000004,60,360.60400000000004,True
TS-21205,Thomas Seio,Corporate,East,2014-03-21,2017-06-15,7,5371.09,862.8877,67,767.2985714285714,True
TS-21340,Toby Swindell,Consumer,Central,2014-01-19,2017-05-18,5,974.7819999999999,-184.97889999999998,51,194.95639999999997,True
TS-21370,Todd Sumrall,Corporate,East,2014-10-28,2017-11-24,6,11891.751,2371.7144000000003,59,1981.9585,True
TS-21430,Tom Stivers,Corporate,West,2014-07-30,2017-07-11,5,2054.14,48.70169999999999,31,410.828,True
TS-21505,Tony Sayre,Consumer,South,2014-12-20,2017-12-19,6,2243.274,11.377899999999983,54,373.87899999999996,True
TS-21610,Troy Staebel,Consumer,West,2014-08-16,2017-11-05,7,2820.424,-294.6981,44,402.9177142857143,True
TS-21655,Trudy Schmidt,Consumer,Central,2015-02-06,2017-05-06,5,3368.094,220.91629999999998,52,673.6188,True
TT-21070,Ted Trevino,Consumer,West,2014-05-18,2017-11-29,7,4915.602,751.9567,66,702.2288571428571,True
TT-21220,Thomas Thornton,Consumer,Central,2014-09-23,2017-06-30,8,1427.0439999999999,278.7371,55,178.38049999999998,True
TT-21265,Tim Taslimi,Corporate,West,2015-08-15,2016-11-19,3,439.5,93.9162,8,146.5,True
TT-21460,Tonja Turnell,Home Office,Central,2015-12-08,2017-12-18,7,5364.808,1124.4999,48,766.4011428571429,True
TW-21025,Tamara Willingham,Home Office,West,2014-12-22,2017-10-27,7,5278.826,737.3905,57,754.118,True
TZ-21580,Tracy Zic,Consumer,West,2014-11-11,2017-11-25,4,1707.286,224.8887,30,426.8215,True
VB-21745,Victoria Brennan,Corporate,South,2015-07-17,2017-11-06,6,2005.596,371.2398,37,334.266,True
VD-21670,Valerie Dominguez,Consumer,South,2014-08-04,2016-05-28,6,6442.254,1617.7874000000002,71,1073.709,True
VF-21715,Vicky Freymann,Home Office,Central,2014-03-01,2017-12-17,5,847.944,-96.27799999999999,35,169.5888,True
VG-21790,Vivek Gonzalez,Consumer,West,2014-08-08,2017-07-29,6,846.01,143.6268,32,141.00166666666667,True
VG-21805,Vivek Grady,Corporate,South,2014-09-22,2017-03-19,5,427.372,-52.333,16,85.4744,True
VM-21685,Valerie Mitchum,Home Office,East,2014-04-07,2017-11-06,7,2454.866,513.5269,37,350.69514285714286,True
VM-21835,Vivian Mathis,Consumer,East,2014-03-22,2017-09-04,5,380.69,116.6373,25,76.138,True
VP-21730,Victor Preis,Home Office,West,2015-07-05,2017-11-30,3,993.9019999999999,205.3888,18,331.30066666666664,True
VP-21760,Victoria Pisteka,Corporate,West,2014-09-06,2017-10-16,7,3360.526,-1018.7768,65,480.07514285714285,True
VS-21820,Vivek Sundaresam,Consumer,West,2014-01-07,2017-05-23,4,1055.981,-262.8093,38,263.99525,True
VT-21700,Valerie Takahito,Home Office,East,2014-06-06,2015-04-05,2,1736.596,-224.08889999999997,42,868.298,True
VW-21775,Victoria Wilson,Corporate,East,2014-05-11,2017-12-02,10,6134.0380000000005,-874.6645,77,613.4038,True
WB-21850,William Brown,Consumer,East,2014-11-04,2017-12-10,11,6160.102,714.3311,146,560.0092727272727,True
XP-21865,Xylona Preis,Consumer,West,2014-01-20,2017-11-17,11,2374.658,621.23,100,215.878,True
YC-21895,Yoseph Carroll,Corporate,West,2014-11-17,2017-12-26,5,5454.35,1305.629,31,1090.8700000000001,True
YS-21880,Yana Sorensen,Corporate,South,2015-01-12,2017-12-21,8,6720.4439999999995,1778.2923,58,840.0554999999999,True
ZC-21910,Zuschuss Carroll,Consumer,West,2014-10-13,2017-11-06,13,8025.707,-1032.1490000000001,105,617.362076923077,True
ZD-21925,Zuschuss Donatelli,Consumer,West,2014-08-27,2017-06-11,5,1493.944,249.1307,32,298.7888,True
